ANO;MÊS;LABORATORIO;PROCEDIMENTO;QTDE EXAMES;;;;;;;
2015;Maio;LABORATORIO UNESP;CEA - ANTIGENO CARCINO EMBRINOGENIO;3;;;;;;;
2015;Maio;LABORATORIO UNESP;CELULARIDADE - LIQUIDO ASCITICO;1;;;;;;;
2015;Maio;LABORATORIO UNESP;CELULARIDADE - LIQUIDO PLEURAL;2;;;;;;;
2015;Maio;LABORATORIO UNESP;CELULARIDADE - LIQUOR;1;;;;;;;
2015;Maio;LABORATORIO UNESP;CELULARIDADE DO LAVADO BRONCOALVEOLAR (LBA);1;;;;;;;
2015;Maio;LABORATORIO UNESP;CLEARANCE CREATININA;4;;;;;;;
2015;Maio;LABORATORIO UNESP;CLORO - SANGUE;4;;;;;;;
2015;Maio;LABORATORIO UNESP;COLESTEROL TOTAL;453;;;;;;;
2015;Maio;LABORATORIO UNESP;CONTAGEM DE PLAQUETAS;214;;;;;;;
2015;Maio;LABORATORIO UNESP;CONTAGEM DE PLAQUETAS (EM TUBO COM CITRATO DE SODIO);15;;;;;;;
2015;Maio;LABORATORIO UNESP;CONTAGEM DE RETICULOCITOS;72;;;;;;;
2015;Maio;LABORATORIO UNESP;COOMBS DIRETO;21;;;;;;;
2015;Maio;LABORATORIO UNESP;COOMBS INDIRETO (INCLUI QUANTITATIVO);2;;;;;;;
2015;Maio;LABORATORIO UNESP;COPROCULTURA;3;;;;;;;
2015;Maio;LABORATORIO UNESP;CORTISOL BASAL;3;;;;;;;
2015;Maio;LABORATORIO UNESP;CORTISOL URINARIO - URINA 24 HORAS;1;;;;;;;
2015;Maio;LABORATORIO UNESP;CREATININA;1562;;;;;;;
2015;Maio;LABORATORIO UNESP;CREATININA URINARIA;3;;;;;;;
2015;Maio;LABORATORIO UNESP;CREATINOFOSFOQUINASE (CPK);232;;;;;;;
2015;Maio;LABORATORIO UNESP;CREATINOFOSFOQUINASE OU CPK-FRACAO-MB (CADA);22;;;;;;;
2015;Maio;LABORATORIO UNESP;CTD CLOSTRIDIUM PESQUISA DA TOXINA A E B;1;;;;;;;
2015;Maio;LABORATORIO UNESP;CULTURA DE BACTERIAS PARA IDENTIFICAÇÃO;7;;;;;;;
2015;Maio;LABORATORIO UNESP;CULTURA DE PONTA DE CATETER;4;;;;;;;
2015;Maio;LABORATORIO UNESP;CULTURA DE SWAB ANAL;10;;;;;;;
2015;Maio;LABORATORIO UNESP;CULTURA DE SWAB NASAL;10;;;;;;;
2015;Maio;LABORATORIO UNESP;CULTURA DE SWAB ORAL;13;;;;;;;
2015;Maio;LABORATORIO UNESP;CULTURA LIQUIDO ASCITICO;1;;;;;;;
2015;Maio;LABORATORIO UNESP;CURVA GLICEMICA -  2 DOSAGENS-ORAL;16;;;;;;;
2015;Maio;LABORATORIO UNESP;CURVA GLICEMICA CLASSICA 5 DOSAGENS-ORAL;2;;;;;;;
2015;Maio;LABORATORIO UNESP;DIFENILHIDANTOINA;1;;;;;;;
2015;Maio;LABORATORIO UNESP;DISMORFISMO URINARIO;1;;;;;;;
2015;Maio;LABORATORIO UNESP;DOSAGEM DE COMPLEMENTO C3;3;;;;;;;
2015;Maio;LABORATORIO UNESP;DOSAGEM DE COMPLEMENTO C4;3;;;;;;;
2015;Maio;LABORATORIO UNESP;DOSAGEM DE ESTRADIOL;1;;;;;;;
2015;Maio;LABORATORIO UNESP;DOSAGEM DE GLICOSE;10;;;;;;;
2015;Maio;LABORATORIO UNESP;DOSAGEM DE HEMOGLOBINA;18;;;;;;;
2015;Maio;LABORATORIO UNESP;DOSAGEM DE IMUNOGLOBULINAS IGA;1;;;;;;;
2015;Maio;LABORATORIO UNESP;DOSAGEM DE IMUNOGLOBULINAS IGG;1;;;;;;;
2015;Maio;LABORATORIO UNESP;DOSAGEM DE IMUNOGLOBULINAS IGM;1;;;;;;;
2015;Maio;LABORATORIO UNESP;DOSAGEM DE PROLACTINA;3;;;;;;;
2015;Maio;LABORATORIO UNESP;DOSAGEM DE PROTEINA AMOSTRA SIMPLES DE URINA;2;;;;;;;
2015;Maio;LABORATORIO UNESP;DOSAGEM DE PROTEINA C REATIVA;251;;;;;;;
2015;Maio;LABORATORIO UNESP;ELETROFORESE DE PROTEINA;10;;;;;;;
2015;Maio;LABORATORIO UNESP;ELISA ANTI HBS AG;9;;;;;;;
2015;Maio;LABORATORIO UNESP;ELISA ANTI HTLV I/II;1;;;;;;;
2015;Maio;LABORATORIO UNESP;ELISA PARA CHAGAS;2;;;;;;;
2015;Maio;LABORATORIO UNESP;ELISA PARA EPSTEIN-BARR IGG;1;;;;;;;
2015;Maio;LABORATORIO UNESP;ELISA PARA TOXOPLASMOSE - IGG  ( SANGUE );1;;;;;;;
2015;Maio;LABORATORIO UNESP;FATOR REUMATOIDE;41;;;;;;;
2015;Maio;LABORATORIO UNESP;FATOR RH;8;;;;;;;
2015;Maio;LABORATORIO UNESP;FENOBARBITAL;1;;;;;;;
2015;Maio;LABORATORIO UNESP;FERRITINA;18;;;;;;;
2015;Maio;LABORATORIO UNESP;FERRO SERICO;102;;;;;;;
2015;Maio;LABORATORIO UNESP;FIBRINOGENIO;5;;;;;;;
2015;Maio;LABORATORIO UNESP;FOLICULO ESTIMULANTE, HORMONIO - FSH;4;;;;;;;
2015;Maio;LABORATORIO UNESP;FOSFATASE ALCALINA;207;;;;;;;
2015;Maio;LABORATORIO UNESP;FOSFORO;77;;;;;;;
2015;Maio;LABORATORIO UNESP;FTA-ABS IGG (SANGUE);3;;;;;;;
2015;Maio;LABORATORIO UNESP;FUNGOS, CULTURA;1;;;;;;;
2015;Maio;LABORATORIO UNESP;GAMA-GLUTAMIL TRANSFERASE;220;;;;;;;
2015;Maio;LABORATORIO UNESP;GASOMETRIA;5;;;;;;;
2015;Maio;LABORATORIO UNESP;GASOMETRIA ARTERIAL;390;;;;;;;
2015;Maio;LABORATORIO UNESP;GASOMETRIA VENOSA;59;;;;;;;
2015;Maio;LABORATORIO UNESP;GH - BASAL ( HORMONIO DE CRESCIMENTO );3;;;;;;;
2015;Maio;LABORATORIO UNESP;GLICEMIA;33;;;;;;;
2015;Maio;LABORATORIO UNESP;GLICEMIA JEJUM;765;;;;;;;
2015;Maio;LABORATORIO UNESP;GLICOSE - LIQUIDOS;5;;;;;;;
2015;Maio;LABORATORIO UNESP;GLICOSE - LIQUOR;1;;;;;;;
2015;Maio;LABORATORIO UNESP;GLICOSE-6-FOSFATO DESIDROGENASE;1;;;;;;;
2015;Maio;LABORATORIO UNESP;GRUPO SANGUINEO ABO/ RH;15;;;;;;;
2015;Maio;LABORATORIO UNESP;HAPTOGLOBINA;1;;;;;;;
2015;Maio;LABORATORIO UNESP;HAV- IGG ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A;1;;;;;;;
2015;Maio;LABORATORIO UNESP;HAV-IGM  ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A;1;;;;;;;
2015;Maio;LABORATORIO UNESP;"HBEAG    - ANTIGENO ""E"" DA HEPATITE B";1;;;;;;;
2015;Maio;LABORATORIO UNESP;"HBSAG -    ANTIGENO ""S"" (SUPERFICIE) DA HEPATITE B";27;;;;;;;
2015;Maio;LABORATORIO UNESP;HDL COLESTEROL;412;;;;;;;
2015;Maio;LABORATORIO UNESP;HEMAGLUTINACAO PARA CHAGAS;4;;;;;;;
2015;Maio;LABORATORIO UNESP;HEMATOCRITO;32;;;;;;;
2015;Maio;LABORATORIO UNESP;HEMOCULTURA 1ª AMOSTRA;92;;;;;;;
2015;Maio;LABORATORIO UNESP;HEMOCULTURA 2ª AMOSTRA;95;;;;;;;
2015;Maio;LABORATORIO UNESP;HEMOGLOBINA GLICOSILADA;25;;;;;;;
2015;Maio;LABORATORIO UNESP;HEMOGRAMA;1658;;;;;;;
2015;Maio;LABORATORIO UNESP;HLA - B27;1;;;;;;;
2015;Maio;LABORATORIO UNESP;IGE ESPECIFICO ACARO;1;;;;;;;
2015;Maio;LABORATORIO UNESP;IGE ESPECIFICO AMENDOIM;1;;;;;;;
2015;Maio;LABORATORIO UNESP;IGE ESPECIFICO BARATA;1;;;;;;;
2015;Maio;LABORATORIO UNESP;IGE ESPECIFICO CACAU;1;;;;;;;
2015;Maio;LABORATORIO UNESP;IGE ESPECIFICO CAO;1;;;;;;;
2015;Maio;LABORATORIO UNESP;IGE ESPECIFICO FRUTOS DO MAR;1;;;;;;;
2015;Maio;LABORATORIO UNESP;IGE ESPECIFICO FUNGO;1;;;;;;;
2015;Maio;LABORATORIO UNESP;IGE ESPECIFICO GATO;1;;;;;;;
2015;Maio;LABORATORIO UNESP;IGE ESPECIFICO LEITE DE VACA;1;;;;;;;
2015;Maio;LABORATORIO UNESP;IGE ESPECIFICO OVO;1;;;;;;;
2015;Maio;LABORATORIO UNESP;IGE ESPECIFICO SOJA;1;;;;;;;
2015;Maio;LABORATORIO UNESP;IGE ESPECIFICO TRIGO;1;;;;;;;
2015;Maio;LABORATORIO UNESP;IGE TOTAL;1;;;;;;;
2015;Maio;LABORATORIO UNESP;LACTATO;127;;;;;;;
2015;Maio;LABORATORIO UNESP;LDH - LACTATO DESIDROGENASE;111;;;;;;;
2015;Maio;LABORATORIO UNESP;LDH - LACTATO DESIDROGENASE - LIQUIDOS;5;;;;;;;
2015;Maio;LABORATORIO UNESP;LDL COLESTEROL;407;;;;;;;
2015;Maio;LABORATORIO UNESP;LH - DOSAGEM HORMONIO LUTEINIZANTE;4;;;;;;;
2015;Maio;LABORATORIO UNESP;LIPASE;8;;;;;;;
2015;Maio;LABORATORIO UNESP;MAGNESIO;159;;;;;;;
2015;Maio;LABORATORIO UNESP;MAGNESIO (URINA);1;;;;;;;
2015;Maio;LABORATORIO UNESP;MICOLOGIA - CULTURA PARA FUNGOS (MATERIAIS DIVERSOS);3;;;;;;;
2015;Maio;LABORATORIO UNESP;MICROALBUMINURIA;6;;;;;;;
2015;Maio;LABORATORIO UNESP;PARASITOLOGICO DE FEZES;22;;;;;;;
2015;Maio;LABORATORIO UNESP;PARASITOLOGICO DE FEZES AMOSTRA 2;8;;;;;;;
2015;Maio;LABORATORIO UNESP;PARASITOLOGICO DE FEZES AMOSTRA 3;3;;;;;;;
2015;Maio;LABORATORIO UNESP;PEPTIDIO NATRIURETICO-BNP;3;;;;;;;
2015;Maio;LABORATORIO UNESP;PESQUISA DE ANTICOAGULANTE LUPICO;2;;;;;;;
2015;Maio;LABORATORIO UNESP;PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA;2;;;;;;;
2015;Maio;LABORATORIO UNESP;PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA;2;;;;;;;
2015;Maio;LABORATORIO UNESP;PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS;1;;;;;;;
2015;Maio;LABORATORIO UNESP;PESQUISA DE ANTICORPOS IRREGULARES;3;;;;;;;
2015;Maio;LABORATORIO UNESP;PESQUISA DE CARACTERES FISICOS;1;;;;;;;
2015;Maio;LABORATORIO UNESP;PESQUISA DE LEUCOCITOS;1;;;;;;;
2015;Maio;LABORATORIO UNESP;PESQUISA DE SANGUE OCULTO;4;;;;;;;
2015;Maio;LABORATORIO UNESP;PH (LIQUIDO ASCITICO);1;;;;;;;
2015;Maio;LABORATORIO UNESP;PH (LIQUIDO PLEURAL);3;;;;;;;
2015;Maio;LABORATORIO UNESP;POTASSIO;1253;;;;;;;
2015;Maio;LABORATORIO UNESP;POTASSIO (URINARIO);2;;;;;;;
2015;Maio;LABORATORIO UNESP;PROTEINA - LIQUOR;1;;;;;;;
2015;Maio;LABORATORIO UNESP;PROTEINA C REATIVA;49;;;;;;;
2015;Maio;LABORATORIO UNESP;PROTEINAS E FRACOES;156;;;;;;;
2015;Maio;LABORATORIO UNESP;PROTEINAS NO LIQUIDO PLEURAL;4;;;;;;;
2015;Maio;LABORATORIO UNESP;PROTEINAS TOTAIS;6;;;;;;;
2015;Maio;LABORATORIO UNESP;PROTEINAS TOTAIS - SANGUE;9;;;;;;;
2015;Maio;LABORATORIO UNESP;PROTEINURIA DE 24 HS;20;;;;;;;
2015;Maio;LABORATORIO UNESP;PROVA CRUZADA;2;;;;;;;
2015;Maio;LABORATORIO UNESP;PSA  - PESQUISA ANTIGENO PROSTATICO;10;;;;;;;
2015;Maio;LABORATORIO UNESP;PSA LIVRE;9;;;;;;;
2015;Maio;LABORATORIO UNESP;PTH - PARATHYROID HORMONE;14;;;;;;;
2015;Maio;LABORATORIO UNESP;QUANTIFICACAO DE DIMEROS 'D' DE FIBRINA;4;;;;;;;
2015;Maio;LABORATORIO UNESP;RIF PARA CHAGAS;3;;;;;;;
2015;Maio;LABORATORIO UNESP;ROTINA DE URINA(CARACTERES FISICOS, ELEMENTOS ANORMAIS E SEDIMEN;257;;;;;;;
2015;Maio;LABORATORIO UNESP;SODIO;1189;;;;;;;
2015;Maio;LABORATORIO UNESP;SODIO (URINARIO);5;;;;;;;
2015;Maio;LABORATORIO UNESP;SOMATOMEDINA C;3;;;;;;;
2015;Maio;LABORATORIO UNESP;SOROLOGIA PARA A. FUMIGATUS;3;;;;;;;
2015;Maio;LABORATORIO UNESP;SOROLOGIA PARA H. CAPSULATUM ;4;;;;;;;
2015;Maio;LABORATORIO UNESP;SOROLOGIA PARA P. BRASILIENSIS;5;;;;;;;
2015;Maio;LABORATORIO UNESP;T3 RETENCAO;1;;;;;;;
2015;Maio;LABORATORIO UNESP;T4 LIVRE;28;;;;;;;
2015;Maio;LABORATORIO UNESP;TEMPO DE COAGULACAO  ( CELITE );1;;;;;;;
2015;Maio;LABORATORIO UNESP;TEMPO DE SANGRAMENTO ( DUKE );2;;;;;;;
2015;Maio;LABORATORIO UNESP;TESTOSTERONA;6;;;;;;;
2015;Maio;LABORATORIO UNESP;TGO / AST - TRANSAMINASE GLUTAMICA OXALACETICA;621;;;;;;;
2015;Maio;LABORATORIO UNESP;TGP / ALT - ALANINA AMINOTRANSFERASE;609;;;;;;;
2015;Maio;LABORATORIO UNESP;TIREOGLOBULINA;2;;;;;;;
2015;Maio;LABORATORIO UNESP;TIROXINA (T4);3;;;;;;;
2015;Maio;LABORATORIO UNESP;TP (TEMPO DE PROTROMBINA);653;;;;;;;
2015;Maio;LABORATORIO UNESP;TRIGLICERIDES;448;;;;;;;
2015;Maio;LABORATORIO UNESP;TRIIODOTIRONINA (T3);2;;;;;;;
2015;Maio;LABORATORIO UNESP;TROPONINA I;15;;;;;;;
2015;Maio;LABORATORIO UNESP;TSH;58;;;;;;;
2015;Maio;LABORATORIO UNESP;TT (TEMPO DE TROMBINA);18;;;;;;;
2015;Maio;LABORATORIO UNESP;TTPA (TEMPO TROMBOPL PARC/E ATIVADO);537;;;;;;;
2015;Maio;LABORATORIO UNESP;UREIA;1279;;;;;;;
2015;Maio;LABORATORIO UNESP;UROCULTURA;56;;;;;;;
2015;Maio;LABORATORIO UNESP;VDRL (SANGUE);97;;;;;;;
2015;Maio;LABORATORIO UNESP;VHS-VELOCIDADE DE HEMOSSEDIMENTACAO;120;;;;;;;
2015;Maio;LABORATORIO UNESP;VITAMINA B12;17;;;;;;;
2015;Maio;LABORATORIOS MANUAIS;ANÁLISE GÊNICA (DNA);858;;;;;;;
2015;Maio;LABORATORIOS MANUAIS;CARIÓTIPO DE ABORTO;1;;;;;;;
2015;Maio;LABORATORIOS MANUAIS;CARIÓTIPO DE LÍQUIDO AMNIÓTICO;2;;;;;;;
2015;Maio;LABORATORIOS MANUAIS;CARIÓTIPO DE SANGUE COM BANDAS;8;;;;;;;
2015;Maio;LABORATORIOS MANUAIS;CARIÓTIPO SIMPLES;5;;;;;;;
2015;Maio;LABORATORIOS MANUAIS;DETERMINAÇÃO DE PATERNIDADE;2;;;;;;;
2015;Maio;LABORATÓRIO DE VIROLOGIA;PCR PARA ADENOVIRUS;41;;;;;;;
2015;Maio;LABORATÓRIO DE VIROLOGIA;PCR PARA CMV;102;;;;;;;
2015;Maio;LABORATÓRIO DE VIROLOGIA;PCR PARA ENTEROVIRUS;24;;;;;;;
2015;Maio;LABORATÓRIO DE VIROLOGIA;PCR PARA EPSTEIN-BARR VIRUS;46;;;;;;;
2015;Maio;LABORATÓRIO DE VIROLOGIA;PCR PARA HERPES SIMPLEX - TIPO I;41;;;;;;;
2015;Maio;LABORATÓRIO DE VIROLOGIA;PCR PARA HERPES SIMPLEX - TIPO II;41;;;;;;;
2015;Maio;LABORATÓRIO DE VIROLOGIA;PCR PARA HERPESVIRUS TIPO 6 (HHV6);40;;;;;;;
2015;Maio;LABORATÓRIO DE VIROLOGIA;PCR PARA HPV (PAPILOMA VIRUS);5;;;;;;;
2015;Maio;LABORATÓRIO DE VIROLOGIA;PCR PARA PARVOVIRUS;17;;;;;;;
2015;Maio;LABORATÓRIO DE VIROLOGIA;PCR PARA POLIOMAVIRUS;57;;;;;;;
2015;Maio;LABORATÓRIO DE VIROLOGIA;PCR PARA VARICELA ZOSTER;18;;;;;;;
2015;Maio;LABORATÓRIO DE VIROLOGIA;PESQUISA DE VIRUS RESPIRATORIO;100;;;;;;;
2015;Maio;LABORATÓRIO DE VIROLOGIA;TESTE RAPIDO PARA DETECCAO DE DENGUE (NS1 AG);3;;;;;;;
2015;Maio;MATER - LABORATORIO DE ANALISES CLINICAS;BHCG - DETECCAO QUALITATIVA;81;;;;;;;
2015;Maio;MATER - LABORATORIO DE ANALISES CLINICAS;BILIRRUBINA TOTAL;202;;;;;;;
2015;Maio;MATER - LABORATORIO DE ANALISES CLINICAS;CALCIO IONICO;27;;;;;;;
2015;Maio;MATER - LABORATORIO DE ANALISES CLINICAS;CLORO - SANGUE;6;;;;;;;
2015;Maio;MATER - LABORATORIO DE ANALISES CLINICAS;GASOMETRIA ARTERIAL;38;;;;;;;
2015;Maio;MATER - LABORATORIO DE ANALISES CLINICAS;GASOMETRIA VENOSA;4;;;;;;;
2015;Maio;MATER - LABORATORIO DE ANALISES CLINICAS;GLICEMIA;80;;;;;;;
2015;Maio;MATER - LABORATORIO DE ANALISES CLINICAS;GLICEMIA 10 HORAS;1;;;;;;;
2015;Maio;MATER - LABORATORIO DE ANALISES CLINICAS;GLICEMIA JEJUM;29;;;;;;;
2015;Maio;MATER - LABORATORIO DE ANALISES CLINICAS;HEMATOCRITO;181;;;;;;;
2015;Maio;MATER - LABORATORIO DE ANALISES CLINICAS;HEMOGLOBINA;23;;;;;;;
2015;Maio;MATER - LABORATORIO DE ANALISES CLINICAS;HIV TESTE RAPIDO;307;;;;;;;
2015;Maio;MATER - LABORATORIO DE ANALISES CLINICAS;LACTATO;20;;;;;;;
2015;Maio;MATER - LABORATORIO DE ANALISES CLINICAS;POTASSIO;39;;;;;;;
2015;Maio;MATER - LABORATORIO DE ANALISES CLINICAS;SODIO;136;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;ANTI-A;1750;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;ANTI-A1 (LECTINA);6;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;ANTI-B;1750;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;ANTI-CDE;52;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;ANTI-D;1750;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;ANTI-D (SALINO);1;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;AUTO CONTROLE;46;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;COOMBS DIRETO (POLIESPECIFICO);326;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;COOMBS DIRETO MONOESPECIFICO;38;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;FENOTIPAGEM ERITROCITARIA;4;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;HA1;1527;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;HB;1527;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;HEMOLISINA;1;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;IDENTIFICACAO DE ACS PAINEL;53;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;IDENTIFICACAO DE ANTICORPOS;10;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;ISOHEMAGLUTININA IGM E IGG;1;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;TESTE DE COMPATIBILIDADE;1090;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;TITULACAO DE ANTICORPOS;10;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL CAMPUS;TRIAGEM DE ANTICORPOS - IDENTIFICACAO;1407;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL UE;ANTI-A;105;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL UE;ANTI-B;105;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL UE;ANTI-D;105;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL UE;AUTO CONTROLE;18;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL UE;COOMBS DIRETO (POLIESPECIFICO);3;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL UE;HA1;105;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL UE;HB;105;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL UE;IDENTIFICACAO DE ACS PAINEL;2;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL UE;TESTE DE COMPATIBILIDADE;91;;;;;;;
2015;Junho;AGENCIA TRANSFUSIONAL UE;TRIAGEM DE ANTICORPOS - IDENTIFICACAO;81;;;;;;;
2015;Junho;CENTRO DE REPRODUCAO HUMANA;CAPACITACAO ESPERMATICA;37;;;;;;;
2015;Junho;DIVISAO DE GASTRO - PEDIATRIA;MANOMETRIA ANORRETAL;3;;;;;;;
2015;Junho;DIVISAO DE GASTRO - PEDIATRIA;PHMETRIA;10;;;;;;;
2015;Junho;DIVISAO DE GASTROENTEROLOGIA;MANOMETRIA ANORRETAL;2;;;;;;;
2015;Junho;DIVISAO DE GASTROENTEROLOGIA;MANOMETRIA DO ESOFAGO;21;;;;;;;
2015;Junho;DIVISAO DE GASTROENTEROLOGIA;MANOMETRIA DO ESOFAGO DE ALTA RESOLUCAO;6;;;;;;;
2015;Junho;DIVISAO DE GASTROENTEROLOGIA;PHMETRIA;9;;;;;;;
2015;Junho;HEMATOLOGIA - CITOGENETICA;CARIOTIPO DE MEDULA OSSEA;19;;;;;;;
2015;Junho;HEMATOLOGIA - CITOGENETICA;CARIOTIPO DE SANGUE PERIFERICO;6;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;(DRVVT) COAGULACAO PELO VENENO DE RUSSEL;94;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;(TTP-AL) TEMPO TROMBOPL PARCIAL - ANTICOAGULANTE LUPICO;76;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;ATIVIDADE ANTI X-A;17;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;ATIVIDADE DO COFATOR DA RISTOCETINA (RICOF);2;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;ATIVIDADE DO FATOR IX DA COAGULACAO;1;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;ATIVIDADE DO FATOR V DA COAGULACAO;2;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;ATIVIDADE DO FATOR VIII DA COAGULACAO;23;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;ATIVIDADE DO FATOR XI DA COAGULACAO;2;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;ATIVIDADE DO FATOR XII DA COAGULACAO;2;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;CONTROLE + PACIENTE TTPA;161;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;CONTROLE + PACIENTE TTPAL;15;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;DOSAGEM DE ANTITROMBINA (CROM);14;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;DOSAGEM DE PROTEINA C (CROM);20;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;DOSAGEM DE PROTEINA S (LIVRE);21;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;FIBRINOGENIO;95;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;PESQUISA DA MUTACAO DO GENE DA PROTROMBINA;34;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;PESQUISA DA MUTACAO FATOR V LEIDEN;37;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;PESQUISA DE INIBIDOR DO FATOR IX DA COAGULACAO;1;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;PESQUISA DE INIBIDOR DO FATOR VIII DA COAGULACAO;17;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;QUANTIFICACAO DA ATIVIDADE DO FATOR DE VON WILLEBRAND;19;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;QUANTIFICACAO DE DIMEROS 'D' DE FIBRINA;39;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;QUANTIFICACAO DO ANTIGENO DO FATOR DE VON WILLEBRAND;17;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;TESTE DE AGREGACAO PLAQUETARIA;3;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;TESTE HEXAGONAL (PESQ. ANTICOAG. LUPICO HEXAGONAL);15;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;TP (TEMPO DE PROTROMBINA);4251;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;TT (TEMPO DE TROMBINA);177;;;;;;;
2015;Junho;HEMATOLOGIA - HEMOSTASIA;TTPA (TEMPO TROMBOPL PARC/E ATIVADO);1696;;;;;;;
2015;Junho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;AML1-ETO;2;;;;;;;
2015;Junho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;BCR/ABL;18;;;;;;;
2015;Junho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;CBFBETA-MYH11;1;;;;;;;
2015;Junho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;CICLINA D1;3;;;;;;;
2015;Junho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;CITOLOGIA DE FLUIDOS;46;;;;;;;
2015;Junho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;DOENCA RESIDUAL MINIMA POR IMUNOFENOTIPAGEM;12;;;;;;;
2015;Junho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;IMUNOFENOTIPAGEM (CITOMETRIA DE FLUXO);45;;;;;;;
2015;Junho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;MUTACAO FLT3;1;;;;;;;
2015;Junho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;MUTACAO JAK2;10;;;;;;;
2015;Junho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;PESQUISA DE HPN;6;;;;;;;
